title,price,location,society,bedrooms,bathrooms,size,rating,url,contact_info,description,listing_date,source_file
Brand New House Is For Sale,PKR 1.1 Crore,"Rehman Gardens - Executive Block, Rehman Gardens",Rehman Gardens,3,4,3 Marla,N/A,https://www.zameen.com/Property/rehman_gardens_rehman_gardens_-_executive_block_brand_new_house_is_for_sale-53030747-21703-1.html,"Phone Available, Email Available","All facilities available 
 Gas not",Added: 4 weeks ago,house-603.html
New House For Sale,PKR 1.2 Crore,"Rehman Gardens - Executive Block, Rehman Gardens",Rehman Gardens,4,5,3 Marla,N/A,https://www.zameen.com/Property/rehman_gardens_rehman_gardens_-_executive_block_new_house_for_sale-53030746-21703-1.html,"Phone Available, Email Available","Big car parking 
 Marble floor 
 Bi",Added: 4 weeks ago,house-604.html
A Palatial Residence For Prime Location sale In Citi Housing Phase 2 Samundri Road Faisalabad,PKR 3.25 Crore,"Citi Housing Samundri Road, Citi Housing",Citi Housing,N/A,N/A,10 Marla,N/A,https://www.zameen.com/Property/citi_housing_citi_housing_samundri_road_a_palatial_residence_for_prime_location_sale_in_citi_housing_phase_2_samundri_road_faisalabad-53003722-11230-1.html,"Phone Available, WhatsApp Available, Email Available",The Citi Housing Phase 2 Samundri R,Added: 4 weeks ago,house-605.html
Brand New House For Sale,PKR 2.4 Crore,"Eden Orchard, Faisalabad",Faisalabad,3,4,5 Marla,N/A,https://www.zameen.com/Property/faisalabad_eden_orchard_brand_new_house_for_sale-52975933-11162-1.html,"Phone Available, WhatsApp Available, Email Available",Your investment at a price of PKR R,Added: 4 weeks ago,house-606.html
Brand New Vip Luxury House,PKR 4.25 Crore,"Eden Valley, Faisalabad",Faisalabad,5,6,7 Marla,N/A,https://www.zameen.com/Property/faisalabad_eden_valley_brand_new_vip_luxury_house-52975939-8917-1.html,"Phone Available, WhatsApp Available, Email Available","drowning servant room with bath
 Re",Added: 4 weeks ago,house-607.html
Beautiful House For Sale,PKR 3.5 Crore,"Sitara Sapna City, Faisalabad",Faisalabad,5,6,7 Marla,N/A,https://www.zameen.com/Property/faisalabad_sitara_sapna_city_beautiful_house_for_sale-52975995-1211-1.html,"Phone Available, WhatsApp Available, Email Available",2 store 2 kitchen big car,Added: 4 weeks ago,house-608.html
Brand New Vip Luxury House For Sale,PKR 2.35 Crore,"Eden Orchard, Faisalabad",Faisalabad,3,4,5 Marla,N/A,https://www.zameen.com/Property/faisalabad_eden_orchard_brand_new_vip_luxury_house_for_sale-52975996-11162-1.html,"Phone Available, WhatsApp Available, Email Available",With the current boom in Eden Orcha,Added: 4 weeks ago,house-609.html
Avail Yourself A Great 5 Marla House In Citi Housing Samundri Road - Block D,PKR 1.5 Crore,"Citi Housing Samundri Road - Block D, Citi Housing Samundri Road",Citi Housing Samundri Road,N/A,N/A,5 Marla,Titanium,https://www.zameen.com/Property/citi_housing_samundri_road_citi_housing_samundri_road_-_block_d_avail_yourself_a_great_5_marla_house_in_citi_housing_samundri_road_-_block_d-52849219-14596-1.html,"Phone Available, WhatsApp Available, Email Available",The growing property demand in Fais,Added: 3 days ago,house-61.html
Neat Clean Corner House,PKR 3.25 Crore,"Sitara Sapna City, Faisalabad",Faisalabad,4,5,6 Marla,N/A,https://www.zameen.com/Property/faisalabad_sitara_sapna_city_neat_clean_corner_house-52976003-1211-1.html,"Phone Available, WhatsApp Available, Email Available","gas electricity meter available
 Of",Added: 4 weeks ago,house-610.html
6.25 Beautiful Corner House Available For Sale In Model City 1 Block B,PKR 3.1 Crore,"Model City 1, Canal Road",Canal Road,4,5,6.2 Marla,N/A,https://www.zameen.com/Property/canal_road_model_city_1_6_25_beautiful_corner_house_available_for_sale_in_model_city_1_block_b-52946336-8590-1.html,"Phone Available, WhatsApp Available, Email Available",Located ideally on the Model City 1,Added: 4 weeks ago,house-611.html
5 Marla 2 Storey Brand New House For Sale In Sitara Gold City Satiana Road,PKR 1.85 Crore,"Satiana Road, Faisalabad",Faisalabad,5,5,5 Marla,N/A,https://www.zameen.com/Property/faisalabad_satiana_road_5_marla_2_storey_brand_new_house_for_sale_in_sitara_gold_city_satiana_road-52946302-534-1.html,"Phone Available, WhatsApp Available, Email Available",Brand New House Solid Construction,Added: 4 weeks ago,house-612.html
5 Marla House Up For Sale In Wapda City - Block L,PKR 1.82 Crore,"Wapda City - Block L, Wapda City",Wapda City,4,5,5 Marla,N/A,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_l_5_marla_house_up_for_sale_in_wapda_city_-_block_l-53012820-5076-1.html,"Phone Available, WhatsApp Available, Email Available",We can help you find a place in Fai,Added: 4 weeks ago,house-613.html
Spacious 20 Marla House Available For Sale In Wapda City - Block H.,PKR 7 Crore,"Wapda City - Block H, Wapda City",Wapda City,N/A,N/A,1 Kanal,N/A,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_h_spacious_20_marla_house_available_for_sale_in_wapda_city_-_block_h-53012810-5073-1.html,"Phone Available, WhatsApp Available, Email Available",20 Marla property is on a very lucr,Added: 4 weeks ago,house-614.html
5 Marla Beautiful House For Sale Lyallpur Avenue Jaranwala Road,PKR 1.32 Crore,"Jaranwala Road, Faisalabad",Faisalabad,3,4,5 Marla,Titanium,https://www.zameen.com/Property/faisalabad_jaranwala_road_5_marla_beautiful_house_for_sale_lyallpur_avenue_jaranwala_road-53008257-9229-1.html,"Phone Available, WhatsApp Available, Email Available",5 Marla Beautiful Home for Sale Lya,Added: 1 month ago,house-615.html
5 Marla House On 6 Year Easy Instalment In Lyallpur Avenue,PKR 1.99 Crore,"Jaranwala Road, Faisalabad",Faisalabad,3,4,5 Marla,Titanium,https://www.zameen.com/Property/faisalabad_jaranwala_road_5_marla_house_on_6_year_easy_instalment_in_lyallpur_avenue-53008256-9229-1.html,"Phone Available, WhatsApp Available, Email Available",5 Marla Brand New 3-Bedroom House f,Added: 1 month ago,house-616.html
3.3 Marla Brand New House On 6 Years Easy Instalments,PKR 1.42 Crore,"Lyallpur Avenue, Jaranwala Road",Jaranwala Road,3,4,3.3 Marla,Titanium,https://www.zameen.com/Property/jaranwala_road_lyallpur_avenue_3_3_marla_brand_new_house_on_6_years_easy_instalments-53008254-17578-1.html,"Phone Available, WhatsApp Available, Email Available","3.3 Marla, Brand new House for Sale",Added: 1 month ago,house-617.html
5 Marla Double Storey House Is Available For Sale In Green Town Mehar Block 3 Millat Road Faisalabad,PKR 1.7 Crore,"Green Town, Faisalabad",Faisalabad,4,4,5 Marla,Titanium,https://www.zameen.com/Property/faisalabad_green_town_5_marla_double_storey_house_is_available_for_sale_in_green_town_mehar_block_3_millat_road_faisalabad-52688001-1388-1.html,"Phone Available, WhatsApp Available, Email Available",5 Marla Double Storey House Is Avai,Added: 1 month ago,house-618.html
Brand New Vip Luxury House For Sale,PKR 2.2 Crore,"Eden Orchard, Faisalabad",Faisalabad,3,4,5 Marla,N/A,https://www.zameen.com/Property/faisalabad_eden_orchard_brand_new_vip_luxury_house_for_sale-52975930-11162-1.html,"Phone Available, WhatsApp Available, Email Available",This comfortable property is availa,Added: 1 month ago,house-619.html
7 Marla Brand New House For Sale In Eden Valley Canal Road,PKR 3.6 Crore,"Eden Valley, Faisalabad",Faisalabad,5,6,7 Marla,N/A,https://www.zameen.com/Property/faisalabad_eden_valley_7_marla_brand_new_house_for_sale_in_eden_valley_canal_road-53127602-8917-1.html,"Phone Available, WhatsApp Available, Email Available","5 Bed Rooms With Attached Bath
 Dra",Added: 4 days ago,house-62.html
Facing Park House Of 10 Marla Available In Citi Housing Phase 2 Samundri Road,PKR 2.4 Crore,"Citi Housing Samundri Road, Citi Housing",Citi Housing,N/A,N/A,10 Marla,N/A,https://www.zameen.com/Property/citi_housing_citi_housing_samundri_road_facing_park_house_of_10_marla_available_in_citi_housing_phase_2_samundri_road-53003721-11230-1.html,"Phone Available, WhatsApp Available, Email Available",Let us help you narrow down popular,Added: 1 month ago,house-620.html
Prime Location House For Grabs In 10 Marla Faisalabad,PKR 2.5 Crore,"Citi Housing Samundri Road, Citi Housing",Citi Housing,N/A,N/A,10 Marla,N/A,https://www.zameen.com/Property/citi_housing_citi_housing_samundri_road_prime_location_house_for_grabs_in_10_marla_faisalabad-53003720-11230-1.html,"Phone Available, WhatsApp Available, Email Available",A 10 Marla property is well-suited,Added: 1 month ago,house-621.html
Prime Location House 5 Marla For Sale In Citi Housing Phase 2 Samundri Road,PKR 1.45 Crore,"Citi Housing Samundri Road, Citi Housing",Citi Housing,3,4,5 Marla,N/A,https://www.zameen.com/Property/citi_housing_citi_housing_samundri_road_prime_location_house_5_marla_for_sale_in_citi_housing_phase_2_samundri_road-53003718-11230-1.html,"Phone Available, WhatsApp Available, Email Available",We have the best options for House,Added: 1 month ago,house-622.html
10 Marla House With Strong Base For Families To Feel The Leasure And Premium Build Quality,PKR 2.55 Crore,"TECH Town - Block H, TECH Town (TNT Colony)",TECH Town (TNT Colony),7,6,10 Marla,N/A,https://www.zameen.com/Property/tech_town_tnt_colony_tech_town_-_block_h_10_marla_house_with_strong_base_for_families_to_feel_the_leasure_and_premium_build_quality-49379473-12556-1.html,"Phone Available, WhatsApp Available, Email Available","10 Marla House

3 Beds With Attach",Added: 1 month ago,house-623.html
Double Storey House For Sale In Tech Town Phase 1,PKR 2.5 Crore,"TECH Town (TNT Colony), Satiana Road",Satiana Road,6,7,10 Marla,N/A,https://www.zameen.com/Property/satiana_road_tech_town_tnt_colony_double_storey_house_for_sale_in_tech_town_phase_1-52322639-419-1.html,"Phone Available, WhatsApp Available, Email Available",House for sale in Tech Town main Sa,Added: 1 month ago,house-624.html
10 Double Storey House For Sale,PKR 2.5 Crore,"Satiana Road, Faisalabad",Faisalabad,6,7,10 Marla,N/A,https://www.zameen.com/Property/faisalabad_satiana_road_10_double_storey_house_for_sale-52322769-534-1.html,"Phone Available, WhatsApp Available, Email Available",House for sale in Tech Town main Sa,Added: 1 month ago,house-625.html
10 Double Storey House For Sale,PKR 2.5 Crore,"Satiana Road, Faisalabad",Faisalabad,6,7,10 Marla,N/A,https://www.zameen.com/Property/faisalabad_satiana_road_10_double_storey_house_for_sale-52322777-534-1.html,"Phone Available, WhatsApp Available, Email Available",House for sale in Tech Town main Sa,Added: 1 month ago,house-626.html
10 Double Story House For Sale,PKR 2.5 Crore,"Satiana Road, Faisalabad",Faisalabad,6,6,10 Marla,N/A,https://www.zameen.com/Property/faisalabad_satiana_road_10_double_story_house_for_sale-52323000-534-1.html,"Phone Available, WhatsApp Available, Email Available",House for sale in Tech Town main Sa,Added: 1 month ago,house-627.html
2.75 Marla Brand New House For Sale in Eden Executive 208 chak Road Faisalabad,PKR 1.25 Crore,"Eden Executive, Eden Gardens",Eden Gardens,3,3,2.7 Marla,N/A,https://www.zameen.com/Property/eden_gardens_eden_executive_2_75_marla_brand_new_house_for_sale_in_eden_executive_208_chak_road_faisalabad-52854499-10765-1.html,"Phone Available, WhatsApp Available, Email Available",Brand New House Available For Sale,Added: 1 month ago,house-628.html
1 Kanal Luxury Furnished House In Wapda City At Prime Location FSD,PKR 11 Crore,"Wapda City, Faisalabad",Faisalabad,5,6,1 Kanal,N/A,https://www.zameen.com/Property/faisalabad_wapda_city_1_kanal_luxury_furnished_house_in_wapda_city_at_prime_location_fsd-52854515-501-1.html,"Phone Available, WhatsApp Available, Email Available","Brand New 1 kanal Fully Designer 
H",Added: 1 month ago,house-629.html
House For Sale 5 Marla Eden Valley,PKR 2.75 Crore,"Eden Valley, Faisalabad",Faisalabad,N/A,N/A,5 Marla,N/A,https://www.zameen.com/Property/faisalabad_eden_valley_house_for_sale_5_marla_eden_valley-52660392-8917-1.html,"Phone Available, WhatsApp Available, Email Available",House for sale 5 Marla Eden valley,Added: 2 days ago,house-63.html
10 Marla House For Sale Gulbahar Colony Near Hameed Palace Faisalabad,PKR 3.5 Crore,"Gulbahar Colony, Faisalabad",Faisalabad,5,5,10 Marla,N/A,https://www.zameen.com/Property/faisalabad_gulbahar_colony_10_marla_house_for_sale_gulbahar_colony_near_hameed_palace_faisalabad-52854527-4948-1.html,"Phone Available, WhatsApp Available, Email Available","Ideal Location For Residence 
Locat",Added: 1 month ago,house-630.html
"5.5 Marla Beautiful House Available For Sale In People,s Colony No 1 D ground Faisalabad",PKR 2.55 Crore,"Peoples Colony No 1, Faisalabad",Faisalabad,5,6,5.6 Marla,N/A,https://www.zameen.com/Property/faisalabad_peoples_colony_no_1_5_5_marla_beautiful_house_available_for_sale_in_people_s_colony_no_1_d_ground_faisalabad-52854532-535-1.html,"Phone Available, WhatsApp Available, Email Available","VIP House Available For Sale 
Locat",Added: 1 month ago,house-631.html
Canal Road 20 Marla House 5. Bed House,PKR 8 Crore,"Canal Road, Faisalabad",Faisalabad,5,6,1 Kanal,Titanium,https://www.zameen.com/Property/faisalabad_canal_road_canal_road_20_marla_house_5_bed_house-52991597-1140-1.html,"Phone Available, WhatsApp Available, Email Available",20 Marla 5. bed House canal Road,Added: 1 month ago,house-632.html
10 Marla House Brand New,PKR 5.25 Crore,"Canal Road, Faisalabad",Faisalabad,5,6,10 Marla,Titanium,https://www.zameen.com/Property/faisalabad_canal_road_10_marla_house_brand_new-52991591-1140-1.html,"Phone Available, WhatsApp Available, Email Available",A prime category House is available,Added: 1 month ago,house-633.html
5 Marla 3 Bed House For Sale In Eden Valley,PKR 2.4 Crore,"Eden Valley, Faisalabad",Faisalabad,3,5,5 Marla,Titanium,https://www.zameen.com/Property/faisalabad_eden_valley_5_marla_3_bed_house_for_sale_in_eden_valley-52991589-8917-1.html,"Phone Available, WhatsApp Available, Email Available",Purchase it while you still can bec,Added: 1 month ago,house-634.html
15 Marla House For Sale In Abdullah Gardens,PKR 8 Crore,"Abdullah Gardens, East Canal Road",East Canal Road,5,6,15 Marla,Titanium,https://www.zameen.com/Property/east_canal_road_abdullah_gardens_15_marla_house_for_sale_in_abdullah_gardens-52991581-4890-1.html,"Phone Available, WhatsApp Available, Email Available",15 Marla Boundary Wall Society Cana,Added: 1 month ago,house-635.html
30 Marla House In Madina Town,PKR 8.5 Crore,"Madina Town, Faisalabad",Faisalabad,4,5,1.5 Kanal,Titanium,https://www.zameen.com/Property/faisalabad_madina_town_30_marla_house_in_madina_town-52991587-533-1.html,"Phone Available, WhatsApp Available, Email Available","Great Construction Furnish House
 4",Added: 1 month ago,house-636.html
5 Marla Brand New House,PKR 2.25 Crore,"Model City 1, Canal Road",Canal Road,3,4,5 Marla,Titanium,https://www.zameen.com/Property/canal_road_model_city_1_5_marla_brand_new_house-52991571-8590-1.html,"Phone Available, WhatsApp Available, Email Available","Brand New House
 Faisalabad is full",Added: 1 month ago,house-637.html
Beautiful House House Is For Sale,PKR 13 Crore,"Sitara Sapna City, Faisalabad",Faisalabad,5,6,1 Kanal,N/A,https://www.zameen.com/Property/faisalabad_sitara_sapna_city_beautiful_house_house_is_for_sale-52975927-1211-1.html,"Phone Available, WhatsApp Available, Email Available",You can find properties for sale ea,Added: 1 month ago,house-638.html
Get In Touch Now To Buy A House In Citi Housing Samundri Road - Block C,PKR 1.64 Crore,"Citi Housing Samundri Road - Block C, Citi Housing Samundri Road",Citi Housing Samundri Road,N/A,N/A,5 Marla,Titanium,https://www.zameen.com/Property/citi_housing_samundri_road_citi_housing_samundri_road_-_block_c_get_in_touch_now_to_buy_a_house_in_citi_housing_samundri_road_-_block_c-52882072-14595-1.html,"Phone Available, WhatsApp Available, Email Available",Make a property investment in Faisa,Added: 1 month ago,house-639.html
5 Marla Most Alegent House For Sale In Eden Valley At Hot Location,PKR 2.6 Crore,"Eden Valley, Faisalabad",Faisalabad,3,4,5 Marla,N/A,https://www.zameen.com/Property/faisalabad_eden_valley_5_marla_most_alegent_house_for_sale_in_eden_valley_at_hot_location-52858126-8917-1.html,"Phone Available, WhatsApp Available, Email Available","5 Marla With 3 Bedrooms
2 TV Lounge",Added: 2 days ago,house-64.html
Avail Yourself A Great 5 Marla House In Citi Housing Samundri Road - Block D,PKR 1.5 Crore,"Citi Housing Samundri Road - Block D, Citi Housing Samundri Road",Citi Housing Samundri Road,N/A,N/A,5 Marla,Titanium,https://www.zameen.com/Property/citi_housing_samundri_road_citi_housing_samundri_road_-_block_d_avail_yourself_a_great_5_marla_house_in_citi_housing_samundri_road_-_block_d-52882074-14596-1.html,"Phone Available, WhatsApp Available, Email Available",The growing property demand in Fais,Added: 1 month ago,house-640.html
"5 Marla New Brand Double Storey House Eden Orchard Sargodha Road Ideal Location Security Gate Carpet Road Commercial Market Jamia, Majid",PKR 2.1 Crore,"Eden Orchard, Faisalabad",Faisalabad,3,4,5 Marla,N/A,https://www.zameen.com/Property/faisalabad_eden_orchard_5_marla_new_brand_double_storey_house_eden_orchard_sargodha_road_ideal_location_security_gate_carpet_road_commercial_market_jamia_majid-52556130-11162-1.html,"Phone Available, WhatsApp Available, Email Available",5 Marla new brand double story hous,Added: 1 month ago,house-641.html
Prime Location 5 Marla House For Sale In Citi Housing Phase 2 Samundri Road Faisalabad,PKR 1.45 Crore,"Citi Housing Samundri Road, Citi Housing",Citi Housing,3,4,5 Marla,N/A,https://www.zameen.com/Property/citi_housing_citi_housing_samundri_road_prime_location_5_marla_house_for_sale_in_citi_housing_phase_2_samundri_road_faisalabad-52272072-11230-1.html,"Phone Available, WhatsApp Available, Email Available",A luxurious house at a prime locati,Added: 1 month ago,house-642.html
